"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x769362071595147265","x1156020008595492870",2019-07-30 01:53:42,"fernandezgjesus","""Mirame a los ojos verás lo que soy..."" 🎶

Si la frase de esa canción fuera cierta, mírame a los ojos y dime ¿Qué soy?

#CafeConLeche #Latte #Sepia https://t.co/aUDHgywwcp","Twitter for Android",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x99194904","daingrillo","es",,,,,,,,,,,,,,,,"x1155834022473474048","""Mirame a los ojos verás lo que soy..."" 🎶

Si la frase de esa canción fuera cierta, mírame a los ojos y dime ¿Qué soy?

#CafeConLeche #Latte #Sepia https://t.co/aUDHgywwcp",2019-07-29 13:34:39,"Twitter for Android",0,1,"x99194904","daingrillo","La Grilla Digital ⚾⚽",5633,1384,60552,"La Aldea - Barinas - Venezuela","Católica🙏Resiliente💪Informática 💻Social Networking 🤓Locución/Animación🎙️Eventos:Producción/Promoción🎉Fotografía📷 Magallanes y Fútbol @tumimusa",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fernandezgjesus/status/1156020008595492870","jesus alberto","Venezuela","",,FALSE,30,18,0,16,6,2016-08-27 02:33:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/769362071595147265/1472841240",,"http://pbs.twimg.com/profile_images/1147932948861214720/MlDYy7MI_normal.jpg"
"x959616984915865600","x1155958887658377216",2019-07-29 21:50:50,"CanelitaKarp","Es el pastelito de la decepción #Latte 🦄 #Marinela https://t.co/XmrgxowzZ2","Twitter Web App",50,,,,FALSE,FALSE,3,0,"Latte Marinela",,,,,"http://pbs.twimg.com/media/EArKeZNUIAAaIvR.jpg","https://t.co/XmrgxowzZ2","https://twitter.com/CanelitaKarp/status/1155958887658377216/photo/1","photo","http://pbs.twimg.com/media/EArKeZNUIAAaIvR.jpg","https://t.co/XmrgxowzZ2","https://twitter.com/CanelitaKarp/status/1155958887658377216/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CanelitaKarp/status/1155958887658377216","ღ ✿ ℭ𝔞𝔫𝔢𝔩𝔦𝔱𝔞 ✿ ღ","","Ahorita no joven 🤭",,FALSE,12083,32,41,1133,5000,2018-02-03 02:38:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/959616984915865600/1555899788",,"http://pbs.twimg.com/profile_images/1147553742167957506/x1OZZGsE_normal.jpg"
"x481694838","x1155877836105773056",2019-07-29 16:28:45,"CafeGardellaGYE","El #Café nuestro amigo de mil batallas #coffee #coffeeshop #cafetería #instacoffee #coffeegram #coffeetime #coffeeaddict  #coffeelovers  #coffeeart #barista #coffeelife  #coffeecup  #food #espresso #latte #latteart… https://t.co/W23kMi2TZA","Instagram",239,,,,FALSE,FALSE,0,0,"Café coffee coffeeshop cafetería instacoffee coffeegram coffeetime coffeeaddict coffeelovers coffeeart barista coffeelife coffeecup food espresso latte latteart",,"instagram.com/p/B0gePgTAzQk/…","https://t.co/W23kMi2TZA","https://www.instagram.com/p/B0gePgTAzQk/?igshid=1ilxytlcwel3h",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CafeGardellaGYE/status/1155877836105773056","Cafe Gardella S.A.","Guayaquil, Ecuador","Empresa ecuatoriana torrefactora de café 100% arábica de altura, distribuidores para el Ecuador de máquinas espresso Rancilio.","http://t.co/zxEghYhCWL",FALSE,875,108,17,1926,567,2012-02-03 02:27:18,FALSE,"http://t.co/zxEghYhCWL","http://www.cafe-gardella.com",,"https://pbs.twimg.com/profile_banners/481694838/1438470808","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/605740609245220864/pMUEq8my_normal.png"
"x481694838","x1154043867055837186",2019-07-24 15:01:13,"CafeGardellaGYE","Derecho diario para todos #café #coffee #coffeeshop #cafetería #instacoffee #coffeegram #coffeetime #coffeeaddict  #coffeelovers  #coffeeart #barista #coffeelife  #coffeecup  #food #espresso #latte #latteart… https://t.co/eD32kG4e5S","Instagram",232,,,,FALSE,FALSE,1,0,"café coffee coffeeshop cafetería instacoffee coffeegram coffeetime coffeeaddict coffeelovers coffeeart barista coffeelife coffeecup food espresso latte latteart",,"instagram.com/p/B0TcQCGgkKU/…","https://t.co/eD32kG4e5S","https://www.instagram.com/p/B0TcQCGgkKU/?igshid=lq0826uv275h",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CafeGardellaGYE/status/1154043867055837186","Cafe Gardella S.A.","Guayaquil, Ecuador","Empresa ecuatoriana torrefactora de café 100% arábica de altura, distribuidores para el Ecuador de máquinas espresso Rancilio.","http://t.co/zxEghYhCWL",FALSE,875,108,17,1926,567,2012-02-03 02:27:18,FALSE,"http://t.co/zxEghYhCWL","http://www.cafe-gardella.com",,"https://pbs.twimg.com/profile_banners/481694838/1438470808","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/605740609245220864/pMUEq8my_normal.png"
"x481694838","x1153710361922691073",2019-07-23 16:55:59,"CafeGardellaGYE","Nada más y nada menos para ru día #café #coffee #coffeeshop #cafetería #instacoffee #coffeegram #coffeetime #coffeeaddict  #coffeelovers  #coffeeart #barista #coffeelife  #coffeecup  #food #espresso #latte #latteart… https://t.co/NAkpf3XDoL","Instagram",240,,,,FALSE,FALSE,0,0,"café coffee coffeeshop cafetería instacoffee coffeegram coffeetime coffeeaddict coffeelovers coffeeart barista coffeelife coffeecup food espresso latte latteart",,"instagram.com/p/B0RElplAaGn/…","https://t.co/NAkpf3XDoL","https://www.instagram.com/p/B0RElplAaGn/?igshid=120tkl52m6at",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CafeGardellaGYE/status/1153710361922691073","Cafe Gardella S.A.","Guayaquil, Ecuador","Empresa ecuatoriana torrefactora de café 100% arábica de altura, distribuidores para el Ecuador de máquinas espresso Rancilio.","http://t.co/zxEghYhCWL",FALSE,875,108,17,1926,567,2012-02-03 02:27:18,FALSE,"http://t.co/zxEghYhCWL","http://www.cafe-gardella.com",,"https://pbs.twimg.com/profile_banners/481694838/1438470808","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/605740609245220864/pMUEq8my_normal.png"
"x99194904","x1155834022473474048",2019-07-29 13:34:39,"daingrillo","""Mirame a los ojos verás lo que soy..."" 🎶

Si la frase de esa canción fuera cierta, mírame a los ojos y dime ¿Qué soy?

#CafeConLeche #Latte #Sepia https://t.co/aUDHgywwcp","Twitter for Android",147,,,,FALSE,FALSE,0,1,"CafeConLeche Latte Sepia",,,,,"http://pbs.twimg.com/media/EApYfUrWsAAPeas.jpg","https://t.co/aUDHgywwcp","https://twitter.com/daingrillo/status/1155834022473474048/photo/1","photo","http://pbs.twimg.com/media/EApYfUrWsAAPeas.jpg","https://t.co/aUDHgywwcp","https://twitter.com/daingrillo/status/1155834022473474048/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/daingrillo/status/1155834022473474048","La Grilla Digital ⚾⚽","La Aldea - Barinas - Venezuela","Católica🙏Resiliente💪Informática 💻Social Networking 🤓Locución/Animación🎙️Eventos:Producción/Promoción🎉Fotografía📷 Magallanes y Fútbol @tumimusa","https://t.co/TN3qadVbBD",FALSE,5633,1384,50,60552,3330,2009-12-25 00:55:21,FALSE,"https://t.co/TN3qadVbBD","https://www.instagram.com/daingrillo",,"https://pbs.twimg.com/profile_banners/99194904/1527297127","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1086489094354538496/DtzxhdcO_normal.jpg"
"x903694779162218496","x1155630034427830272",2019-07-29 00:04:05,"MariaAmeliaRob","Felicitamos a Josephine Pereira, ganadora del torneo interno de #baristas de @JuanValdezCafe @MariaAmeliaRob @anapac_cl @wr4_coffee @CoffeeChocoExpo #cafe #latte #colombia #yoleocafemagazine https://t.co/JwBp6fjm2A","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,"baristas",,,,,,,,,,,,,"x771096812832886785 x245503605 x903694779162218496 x2842297737","cafe_magazine1 JuanValdezCafe MariaAmeliaRob anapac_cl","es",,,,,,,,,,,,,,,,"x1155517408355979265","Felicitamos a Josephine Pereira, ganadora del torneo interno de #baristas de @JuanValdezCafe @MariaAmeliaRob @anapac_cl @wr4_coffee @CoffeeChocoExpo #cafe #latte #colombia #yoleocafemagazine https://t.co/JwBp6fjm2A",2019-07-28 16:36:33,"Twitter for iPhone",1,1,"x771096812832886785","cafe_magazine1","Café Magazine",318,480,496,"Chile","La primera revista chilena para profesionales y amantes del café, té y afines.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MariaAmeliaRob/status/1155630034427830272","Maria Amelia Robles","","profesional del turismo y comunicaciones","https://t.co/zWSJ5kS7d4",FALSE,122,132,2,90,86,2017-09-01 19:03:20,FALSE,"https://t.co/zWSJ5kS7d4","http://www.mice2comunicaciones.cl",,,,"http://pbs.twimg.com/profile_images/1045263517702639616/Thjv3H7c_normal.jpg"
"x851353102473101312","x1155533077810225153",2019-07-28 17:38:49,"de3en3_express","Mañana comienza una nueva semana. Como siempre, te esperamos en de3en3 Express con el mejor sabor🧡

#cafe #coffee #caf #food #coffeeshop #coffeetime #love #barista #bar #coffeelover #restaurant #foodporn #latte… https://t.co/aRXp06stu0","Instagram",235,,,,FALSE,FALSE,0,0,"cafe coffee caf food coffeeshop coffeetime love barista bar coffeelover restaurant foodporn latte",,"instagram.com/p/B0eBdd9oPn0/…","https://t.co/aRXp06stu0","https://www.instagram.com/p/B0eBdd9oPn0/?igshid=ln4oced9kez",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/de3en3_express/status/1155533077810225153","De3en3express","C/Navegante Juan Fernandez 6","","https://t.co/hCcwOUl56B",FALSE,158,364,2,447,183,2017-04-10 08:36:11,FALSE,"https://t.co/hCcwOUl56B","https://www.facebook.com/De3en3-Express-299800780894124/",,"https://pbs.twimg.com/profile_banners/851353102473101312/1550180811","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1097073314571452416/fKtbW83I_normal.png"
"x771096812832886785","x1155517408355979265",2019-07-28 16:36:33,"cafe_magazine1","Felicitamos a Josephine Pereira, ganadora del torneo interno de #baristas de @JuanValdezCafe @MariaAmeliaRob @anapac_cl @wr4_coffee @CoffeeChocoExpo #cafe #latte #colombia #yoleocafemagazine https://t.co/JwBp6fjm2A","Twitter for iPhone",190,,,,FALSE,FALSE,1,1,"baristas cafe latte colombia yoleocafemagazine",,,,,"http://pbs.twimg.com/media/EAk49ElX4AIUtRG.jpg","https://t.co/JwBp6fjm2A","https://twitter.com/cafe_magazine1/status/1155517408355979265/photo/1","photo","http://pbs.twimg.com/media/EAk49ElX4AIUtRG.jpg","https://t.co/JwBp6fjm2A","https://twitter.com/cafe_magazine1/status/1155517408355979265/photo/1",,"x245503605 x903694779162218496 x2842297737 x3402348160 x111125673","JuanValdezCafe MariaAmeliaRob anapac_cl wr4_coffee CoffeeChocoExpo","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cafe_magazine1/status/1155517408355979265","Café Magazine","Chile","La primera revista chilena para profesionales y amantes del café, té y afines.","https://t.co/B6xqXuWgwx",FALSE,318,480,6,496,180,2016-08-31 21:26:21,FALSE,"https://t.co/B6xqXuWgwx","http://www.cafemagazine.cl",,"https://pbs.twimg.com/profile_banners/771096812832886785/1554288129",,"http://pbs.twimg.com/profile_images/1137434370678165505/nsLpXdWd_normal.jpg"
"x77017212","x1155369647325306880",2019-07-28 06:49:24,"Christibelula","🎶Hay tantas cosas que contigo quisiera vivir🎶

#CuandoMueresPorAlguien
#IslandLove #IslandLife #IslandGirl #Cozumel #ElAmordelasLibelulas #Latte #Coffee #Crush #Barista extremadamente sexy y guapo!!","Twitter Web App",198,,,,FALSE,FALSE,0,0,"CuandoMueresPorAlguien IslandLove IslandLife IslandGirl Cozumel ElAmordelasLibelulas Latte Coffee Crush Barista",,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Christibelula/status/1155369647325306880","Tlacocotl Turix Akitsu","","Fiancée du vampire!",,FALSE,201,460,32,11393,4415,2009-09-24 19:09:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/77017212/1539810456","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1075292943915769856/8bnoXzqT_normal.jpg"
