"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x938783422625009665","x1156070163223109632",2019-07-30 05:13:00,"SunaLorenzo","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,28,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1155526096772878337","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-28 17:11:04,"Twitter for Android",9,28,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SunaLorenzo/status/1156070163223109632","Suna López Lorenzo","","",,FALSE,22,116,0,6279,1166,2017-12-07 14:53:04,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x938783422625009665","x1155235396651032576",2019-07-27 21:55:56,"SunaLorenzo","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,9,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1154791903516397569","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-26 16:33:39,"Twitter for Android",5,9,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SunaLorenzo/status/1155235396651032576","Suna López Lorenzo","","",,FALSE,22,116,0,6279,1166,2017-12-07 14:53:04,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x763385165074853888","x1153903137109008385",2019-07-24 05:42:01,"gemmacerrito","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,11,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1153703710415032320","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-23 16:29:33,"Twitter for Android",4,11,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gemmacerrito/status/1153903137109008385","Gemma","","",,FALSE,67,58,0,15357,10234,2016-08-10 14:43:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/763385165074853888/1480173075",,"http://pbs.twimg.com/profile_images/802530171844755456/LYVDoxKK_normal.jpg"
"x763385165074853888","x1154252782272155649",2019-07-25 04:51:22,"gemmacerrito","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,15,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1154080750158979072","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-24 17:27:47,"Twitter for Android",5,15,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gemmacerrito/status/1154252782272155649","Gemma","","",,FALSE,67,58,0,15357,10234,2016-08-10 14:43:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/763385165074853888/1480173075",,"http://pbs.twimg.com/profile_images/802530171844755456/LYVDoxKK_normal.jpg"
"x763385165074853888","x1153035850248273922",2019-07-21 20:15:43,"gemmacerrito","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,18,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1153005508007251968","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-21 18:15:09,"Twitter for Android",5,18,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gemmacerrito/status/1153035850248273922","Gemma","","",,FALSE,67,58,0,15357,10234,2016-08-10 14:43:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/763385165074853888/1480173075",,"http://pbs.twimg.com/profile_images/802530171844755456/LYVDoxKK_normal.jpg"
"x763385165074853888","x1156061669543596039",2019-07-30 04:39:15,"gemmacerrito","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,11,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1155911743773773825","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-29 18:43:30,"Twitter for Android",4,11,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gemmacerrito/status/1156061669543596039","Gemma","","",,FALSE,67,58,0,15357,10234,2016-08-10 14:43:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/763385165074853888/1480173075",,"http://pbs.twimg.com/profile_images/802530171844755456/LYVDoxKK_normal.jpg"
"x763385165074853888","x1155708469095350272",2019-07-29 05:15:45,"gemmacerrito","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,28,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1155526096772878337","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-28 17:11:04,"Twitter for Android",9,28,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gemmacerrito/status/1155708469095350272","Gemma","","",,FALSE,67,58,0,15357,10234,2016-08-10 14:43:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/763385165074853888/1480173075",,"http://pbs.twimg.com/profile_images/802530171844755456/LYVDoxKK_normal.jpg"
"x763385165074853888","x1152852835589120000",2019-07-21 08:08:29,"gemmacerrito","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,19,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1152636531384954881","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-20 17:48:58,"Twitter for Android",3,19,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gemmacerrito/status/1152852835589120000","Gemma","","",,FALSE,67,58,0,15357,10234,2016-08-10 14:43:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/763385165074853888/1480173075",,"http://pbs.twimg.com/profile_images/802530171844755456/LYVDoxKK_normal.jpg"
"x763385165074853888","x1153393646466732032",2019-07-22 19:57:28,"gemmacerrito","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,25,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1153342762227523590","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-22 16:35:17,"Twitter for Android",12,25,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gemmacerrito/status/1153393646466732032","Gemma","","",,FALSE,67,58,0,15357,10234,2016-08-10 14:43:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/763385165074853888/1480173075",,"http://pbs.twimg.com/profile_images/802530171844755456/LYVDoxKK_normal.jpg"
"x763385165074853888","x1152852859072974854",2019-07-21 08:08:35,"gemmacerrito","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y","Twitter for Android",140,,,,FALSE,TRUE,0,21,"MANCHADO",,,,,,,,,,,,,"x1073812441","LASAnimal","es",,,,,,,,,,,,,,,,"x1152258076151623686","#MANCHADO siempre dispuesto a jugar, lleva mucho tiempo encerrado, nunca han preguntado por el, disfruta mucho cuando los voluntarios le sacan al campo, es amoroso, bonachón y muy dulce, ya se merece ser feliz ✍️📧👉 adopcion.lasanimal@gmail.com https://t.co/ow4GRUSk0Y",2019-07-19 16:45:07,"Twitter for Android",5,21,"x1073812441","LASAnimal","La Sonrisa Animal®",29343,1946,239819,"Brenes, Sevilla, España","DONACIONES: CaixaBank  IBAN ES54 2100 2602 0601 1072  6049 Paypal y contacto adopcion.lasanimal@gmail.com web https://t.co/CwzWS8ZSPo   @GatosLasaAnimal",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gemmacerrito/status/1152852859072974854","Gemma","","",,FALSE,67,58,0,15357,10234,2016-08-10 14:43:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/763385165074853888/1480173075",,"http://pbs.twimg.com/profile_images/802530171844755456/LYVDoxKK_normal.jpg"
