"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x100522607","x1155297616009342976",2019-07-28 02:03:10,"angelamontiel","#27Jul 9:50pm #Caracas
#SinLuz alrededores de la plaza #capuchino, #SanMartín por falla eléctrica - @retioCCS","Twitter for Android",124,,,,FALSE,TRUE,0,11,"27Jul Caracas SinLuz capuchino SanMartín",,,,,,,,,,,,,"x221378668 x1191914394","ReporteYa retioCCS","es",,,,,,,,,,,,,,,,"x1155296628372381696","#27Jul 9:50pm #Caracas
#SinLuz alrededores de la plaza #capuchino, #SanMartín por falla eléctrica - @retioCCS",2019-07-28 01:59:15,"Twitter Web Client",2,11,"x221378668","ReporteYa","Reporte Ya",699959,89746,556694,"Venezuela","Red venezolana de Periodismo Ciudadano. Dictamos Talleres para el uso de redes sociales. Pioneros en alfabetización digital.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/angelamontiel/status/1155297616009342976","ANGELA MONTIEL","Pto. Ayacucho, Amazonas","Gracias Señor tu has sido fiel! Heme aqui enviame a mi.",,FALSE,37,211,0,672,184,2009-12-30 15:24:08,FALSE,,,,,"http://abs.twimg.com/images/themes/theme8/bg.gif","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x141801594","x1155296975883034628",2019-07-28 02:00:38,"marisol5555","#27Jul 9:50pm #Caracas
#SinLuz alrededores de la plaza #capuchino, #SanMartín por falla eléctrica - @retioCCS","Twitter for iPhone",124,,,,FALSE,TRUE,0,11,"27Jul Caracas SinLuz capuchino SanMartín",,,,,,,,,,,,,"x221378668 x1191914394","ReporteYa retioCCS","es",,,,,,,,,,,,,,,,"x1155296628372381696","#27Jul 9:50pm #Caracas
#SinLuz alrededores de la plaza #capuchino, #SanMartín por falla eléctrica - @retioCCS",2019-07-28 01:59:15,"Twitter Web Client",2,11,"x221378668","ReporteYa","Reporte Ya",699959,89746,556694,"Venezuela","Red venezolana de Periodismo Ciudadano. Dictamos Talleres para el uso de redes sociales. Pioneros en alfabetización digital.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marisol5555/status/1155296975883034628","iguanitaD'Aruba","","Fiel luchadora de mi tierra..! VENEZUELA, TE QUIERO TRICOLOR , PROSPERA, PRODUCTIVA, llena de Paz, Unión y Progresó..!",,FALSE,860,1699,6,75781,2951,2010-05-09 02:54:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/141801594/1396961292","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/453515229063045120/pDvAYcK7_normal.jpeg"
"x1191914394","x1155296828096565250",2019-07-28 02:00:02,"retioCCS","27jul 9:50pm #caracas #sinluz alrededores de la plaza #capuchino, #sanmartín por falla eléctrica - —ReporteYa https://t.co/IAAmRGkQa4","RET.IO Publishers",133,,,,FALSE,FALSE,0,5,"caracas sinluz capuchino sanmartín",,"ret.io/report/93363772","https://t.co/IAAmRGkQa4","https://ret.io/report/93363772",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/retioCCS/status/1155296828096565250","retioCCS","Caracas, Venezuela","Una liga de ciudadanos haciendo periodismo de calle con Twitter. Los reporteros somos todos, colabora poniendo @retioCCS","https://t.co/qPl5eWfgRk",FALSE,12555,1,203,134558,0,2013-02-18 03:36:32,FALSE,"https://t.co/qPl5eWfgRk","http://ret.io/r/ve/ccs/",,,"http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/663845096408772608/R0LLGagT_normal.png"
"x221378668","x1155296628372381696",2019-07-28 01:59:15,"ReporteYa","#27Jul 9:50pm #Caracas
#SinLuz alrededores de la plaza #capuchino, #SanMartín por falla eléctrica - @retioCCS","Twitter Web Client",109,,,,FALSE,FALSE,2,11,"27Jul Caracas SinLuz capuchino SanMartín",,,,,,,,,,,,,"x1191914394","retioCCS","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/043383f8b2b79918.json","Venezuela","Venezuela","country","Venezuela","VE","NA NA","NA NA","-73.3540725 -59.8037796 -59.8037796 -73.3540725 0.648837 0.648837 12.1968022 12.1968022","https://twitter.com/ReporteYa/status/1155296628372381696","Reporte Ya","Venezuela","Red venezolana de Periodismo Ciudadano. Dictamos Talleres para el uso de redes sociales. Pioneros en alfabetización digital.","https://t.co/0sPLCEYGcj",FALSE,699959,89746,2711,556694,24429,2010-11-30 14:16:26,FALSE,"https://t.co/0sPLCEYGcj","http://www.el-nacional.com/reporteya",,"https://pbs.twimg.com/profile_banners/221378668/1494341885","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1075876459263262720/AEouPHeB_normal.jpg"
"x312260197","x1155167562042359808",2019-07-27 17:26:23,"pinolillobox","Bueno haciendo tiempo y dejando transcurrir este día y que mejor disfrutando de un #capuchino☕ en Mexico City, Mexico https://t.co/DJokHPhwHG","Instagram",141,,,,FALSE,FALSE,0,0,"capuchino",,"instagram.com/p/B0bbQCnlut_/…","https://t.co/DJokHPhwHG","https://www.instagram.com/p/B0bbQCnlut_/?igshid=mir6x645pfid",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json","Cuauhtémoc","Cuauhtémoc, Distrito Federal","city","Mexico","MX","19.4326 -99.1332","-99.1332 19.4326","-99.1843501 -99.122382 -99.122382 -99.1843501 19.3998346 19.3998346 19.4658366 19.4658366","https://twitter.com/pinolillobox/status/1155167562042359808","EL BÓXER TORRES","Mèxico Distrito Federal","Me agrada socializar,hacer amistades, y me fascina el deporte del box,correr y bailar.","https://t.co/ASqRMHcHfa",FALSE,109,579,0,2342,389,2011-06-06 20:51:01,FALSE,"https://t.co/ASqRMHcHfa","http://badoo.com/javiertorresboy/",,"https://pbs.twimg.com/profile_banners/312260197/1479129621","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/822420597426757632/2u9dRWi3_normal.jpg"
"x398763027","x1154945507581661189",2019-07-27 02:44:01,"Alaisthar_Santi","Mañanero...! #Morelia #Michoacán #México 
.
.
#Café #Capuchino #Cafetería #Canela #Espumoso #Bebida #Azúcar #coffe #coffeetime #coffeeart #coffee☕ #coffeetime☕ #instacoffe #Photo #photography #photooftheday… https://t.co/UHwNMSaD4O","Instagram",231,,,,FALSE,FALSE,1,0,"Morelia Michoacán México Café Capuchino Cafetería Canela Espumoso Bebida Azúcar coffe coffeetime coffeeart coffee coffeetime instacoffe Photo photography photooftheday",,"instagram.com/p/B0Z2RYYAD8E/…","https://t.co/UHwNMSaD4O","https://www.instagram.com/p/B0Z2RYYAD8E/?igshid=v9xakgmmeerr",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/f6b87aec17cb031d.json","Morelia","Morelia, Michoacán de Ocampo","city","Mexico","MX","19.70308188 -101.19292259","-101.19292259 19.70308188","-101.508271 -101.043269 -101.043269 -101.508271 19.4429761 19.4429761 19.8624721 19.8624721","https://twitter.com/Alaisthar_Santi/status/1154945507581661189","Alaisthar Santiago","MORELIA,  MÉXICO!","Por esos momentos...",,FALSE,100,254,0,1186,128,2011-10-26 14:23:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/398763027/1536283478","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1037875571072544768/a5YhhBrv_normal.jpg"
"x1098831309898575872","x1154926174436331520",2019-07-27 01:27:12,"cafejardinslp","#BuenosDias #SanLuisPotosi 

Un #capuchino sabor crema irlandesa ☘️ y una sonrisa y tu día será el mejor 

#viernes de #cafe ☕️

📍Carranza 2155-A Col. Jardín 🍃 

#coffee #cafe #coffeelovers #breakfast #latte #cafeconleche #coffeetime #artelatte https://t.co/Y8A4IefbVo","Twitter for iPhone",140,,,,FALSE,TRUE,0,4,"BuenosDias SanLuisPotosi capuchino viernes",,,,,,,,,,,,,"x1098831309898575872","cafejardinslp","es",,,,,,,,,,,,,,,,"x1154731990681182209","#BuenosDias #SanLuisPotosi 

Un #capuchino sabor crema irlandesa ☘️ y una sonrisa y tu día será el mejor 

#viernes de #cafe ☕️

📍Carranza 2155-A Col. Jardín 🍃 

#coffee #cafe #coffeelovers #breakfast #latte #cafeconleche #coffeetime #artelatte https://t.co/Y8A4IefbVo",2019-07-26 12:35:35,"Twitter for iPhone",13,4,"x1098831309898575872","cafejardinslp","@CafeJardinSLP",172,141,184,"San Luis Potosí, México","Disfruta una experiencia con café en #SLP            📍Av Carranza 2155-A (a un lado de Interlingüa)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cafejardinslp/status/1154926174436331520","@CafeJardinSLP","San Luis Potosí, México","Disfruta una experiencia con café en #SLP            📍Av Carranza 2155-A (a un lado de Interlingüa)",,FALSE,172,141,0,184,201,2019-02-22 06:26:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/1098831309898575872/1552747622",,"http://pbs.twimg.com/profile_images/1098835464629317632/6imm3Amj_normal.jpg"
"x1098831309898575872","x1154731990681182209",2019-07-26 12:35:35,"cafejardinslp","#BuenosDias #SanLuisPotosi 

Un #capuchino sabor crema irlandesa ☘️ y una sonrisa y tu día será el mejor 

#viernes de #cafe ☕️

📍Carranza 2155-A Col. Jardín 🍃 

#coffee #cafe #coffeelovers #breakfast #latte #cafeconleche #coffeetime #artelatte https://t.co/Y8A4IefbVo","Twitter for iPhone",244,,,,FALSE,FALSE,13,4,"BuenosDias SanLuisPotosi capuchino viernes cafe coffee cafe coffeelovers breakfast latte cafeconleche coffeetime artelatte",,,,,"http://pbs.twimg.com/media/EAZun05UYAATqui.jpg","https://t.co/Y8A4IefbVo","https://twitter.com/cafejardinslp/status/1154731990681182209/photo/1","photo","http://pbs.twimg.com/media/EAZun05UYAATqui.jpg","https://t.co/Y8A4IefbVo","https://twitter.com/cafejardinslp/status/1154731990681182209/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/e825dd87e48f45ed.json","San Luis Potosí","San Luis Potosí, México","city","Mexico","MX","NA NA","NA NA","-101.169792 -100.74123 -100.74123 -101.169792 21.9593569 21.9593569 22.6628819 22.6628819","https://twitter.com/cafejardinslp/status/1154731990681182209","@CafeJardinSLP","San Luis Potosí, México","Disfruta una experiencia con café en #SLP            📍Av Carranza 2155-A (a un lado de Interlingüa)",,FALSE,172,141,0,184,201,2019-02-22 06:26:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/1098831309898575872/1552747622",,"http://pbs.twimg.com/profile_images/1098835464629317632/6imm3Amj_normal.jpg"
"x1507423158","x1154876055968210946",2019-07-26 22:08:02,"LaGalletaLeyva","😍Viernes en Villa de Leyva😍
😋CHEESECAKE DE OREO😋

La Galleta - Pastelería Café #villadeleyva 

#Postres #Cheesecake #oreo #milhoja #boyaca #colombia #quehacer #findesemana #viernes #cafe #cafemolido #cafecaliente #mocachino #capuchino https://t.co/stWqLlhS7b","Twitter Web App",234,,,,FALSE,FALSE,0,0,"villadeleyva Postres Cheesecake oreo milhoja boyaca colombia quehacer findesemana viernes cafe cafemolido cafecaliente mocachino capuchino",,,,,"http://pbs.twimg.com/tweet_video_thumb/EAbxobsWwAANl22.jpg","https://t.co/stWqLlhS7b","https://twitter.com/LaGalletaLeyva/status/1154876055968210946/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EAbxobsWwAANl22.jpg","https://t.co/stWqLlhS7b","https://twitter.com/LaGalletaLeyva/status/1154876055968210946/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LaGalletaLeyva/status/1154876055968210946","La Galleta Villa","Villa de Leyva, Colombia","La Galleta Pastelería - Café Cra 9 No 11-47","https://t.co/TRcy9lWSBc",FALSE,615,266,6,1524,150,2013-06-11 23:26:34,FALSE,"https://t.co/TRcy9lWSBc","http://lagalleta.com.co/",,"https://pbs.twimg.com/profile_banners/1507423158/1549302860","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/618776359335280640/p7RGFdwW_normal.jpg"
"x1114311868871524352","x1154860395359875072",2019-07-26 21:05:49,"JIM_E_N_A_bb","#BuenosDias #SanLuisPotosi 

Un #capuchino sabor crema irlandesa ☘️ y una sonrisa y tu día será el mejor 

#viernes de #cafe ☕️

📍Carranza 2155-A Col. Jardín 🍃 

#coffee #cafe #coffeelovers #breakfast #latte #cafeconleche #coffeetime #artelatte https://t.co/Y8A4IefbVo","Twitter Web App",140,,,,FALSE,TRUE,0,4,"BuenosDias SanLuisPotosi capuchino viernes",,,,,,,,,,,,,"x1098831309898575872","cafejardinslp","es",,,,,,,,,,,,,,,,"x1154731990681182209","#BuenosDias #SanLuisPotosi 

Un #capuchino sabor crema irlandesa ☘️ y una sonrisa y tu día será el mejor 

#viernes de #cafe ☕️

📍Carranza 2155-A Col. Jardín 🍃 

#coffee #cafe #coffeelovers #breakfast #latte #cafeconleche #coffeetime #artelatte https://t.co/Y8A4IefbVo",2019-07-26 12:35:35,"Twitter for iPhone",13,4,"x1098831309898575872","cafejardinslp","@CafeJardinSLP",172,141,184,"San Luis Potosí, México","Disfruta una experiencia con café en #SLP            📍Av Carranza 2155-A (a un lado de Interlingüa)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JIM_E_N_A_bb/status/1154860395359875072","Jimena Mendez","","Avanzando a paso firme, nada me detiene 🤘🏻",,FALSE,86,128,0,596,658,2019-04-05 23:40:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1114311868871524352/1554518393","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114357068054564871/wwpd0RB2_normal.png"
"x2565517310","x1154742737125748737",2019-07-26 13:18:17,"Emmanuelmr14","#BuenosDias #SanLuisPotosi 

Un #capuchino sabor crema irlandesa ☘️ y una sonrisa y tu día será el mejor 

#viernes de #cafe ☕️

📍Carranza 2155-A Col. Jardín 🍃 

#coffee #cafe #coffeelovers #breakfast #latte #cafeconleche #coffeetime #artelatte https://t.co/Y8A4IefbVo","Twitter for iPhone",140,,,,FALSE,TRUE,0,4,"BuenosDias SanLuisPotosi capuchino viernes",,,,,,,,,,,,,"x1098831309898575872","cafejardinslp","es",,,,,,,,,,,,,,,,"x1154731990681182209","#BuenosDias #SanLuisPotosi 

Un #capuchino sabor crema irlandesa ☘️ y una sonrisa y tu día será el mejor 

#viernes de #cafe ☕️

📍Carranza 2155-A Col. Jardín 🍃 

#coffee #cafe #coffeelovers #breakfast #latte #cafeconleche #coffeetime #artelatte https://t.co/Y8A4IefbVo",2019-07-26 12:35:35,"Twitter for iPhone",13,4,"x1098831309898575872","cafejardinslp","@CafeJardinSLP",172,141,184,"San Luis Potosí, México","Disfruta una experiencia con café en #SLP            📍Av Carranza 2155-A (a un lado de Interlingüa)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Emmanuelmr14/status/1154742737125748737","EmmanuelMR","San Luis Potosi, MX","@TribunaSportsMX y @MCNoticiasSLP📲🎙 Amante de la Gastronomía, el deporte y la buena vida | Sin miedo a la verdad 📣🔥","https://t.co/PbEHXtr0dq",FALSE,397,2671,19,4804,417,2014-06-13 15:46:59,FALSE,"https://t.co/PbEHXtr0dq","http://www.tribunasports.com",,"https://pbs.twimg.com/profile_banners/2565517310/1549045770","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/785347869788078081/PlsdEEfs_normal.jpg"
"x108459400","x1154741758443450368",2019-07-26 13:14:23,"indrits","Capuchino 🤩 #mylove #capuchino #coffeetime #coffeelover https://t.co/wJIKuFKjgk","Twitter for Android",55,,,,FALSE,FALSE,0,0,"mylove capuchino coffeetime coffeelover",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1154741733478895616/pu/img/91A6b3vwoMyi3jIt.jpg","https://t.co/wJIKuFKjgk","https://twitter.com/indrits/status/1154741758443450368/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1154741733478895616/pu/img/91A6b3vwoMyi3jIt.jpg","https://t.co/wJIKuFKjgk","https://twitter.com/indrits/status/1154741758443450368/video/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/indrits/status/1154741758443450368","Indra Mancillas","Puebla","Dentro de un mar de pensamientos, construyo mi presente para compartir contigo mi futuro","https://t.co/ZZ9pOaHN8S",FALSE,378,931,6,18690,2010,2010-01-26 00:57:06,FALSE,"https://t.co/ZZ9pOaHN8S","http://justindrits.tumblr.com/",,"https://pbs.twimg.com/profile_banners/108459400/1406505026","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/585346869531840512/sK6RnI3p_normal.jpg"
"x108459400","x1154741632773869568",2019-07-26 13:13:53,"indrits","Capuchino 🤩 #mylove #capuchino #coffeetime #coffeelover https://t.co/Gdt8PEZaP3","Instagram",79,,,,FALSE,FALSE,0,0,"mylove capuchino coffeetime coffeelover",,"instagram.com/p/B0YZjTmA3j8/…","https://t.co/Gdt8PEZaP3","https://www.instagram.com/p/B0YZjTmA3j8/?igshid=x4mrf10dbex",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/indrits/status/1154741632773869568","Indra Mancillas","Puebla","Dentro de un mar de pensamientos, construyo mi presente para compartir contigo mi futuro","https://t.co/ZZ9pOaHN8S",FALSE,378,931,6,18690,2010,2010-01-26 00:57:06,FALSE,"https://t.co/ZZ9pOaHN8S","http://justindrits.tumblr.com/",,"https://pbs.twimg.com/profile_banners/108459400/1406505026","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/585346869531840512/sK6RnI3p_normal.jpg"
"x134871329","x1154559306693394432",2019-07-26 01:09:24,"LeoLopez77","Llegó la hora de relajarme #capuchino #prime #mrrobot #lluvia🌧#tardefria❄️ https://t.co/rDuF4LboeO","Instagram",98,,,,FALSE,FALSE,1,0,"capuchino prime mrrobot lluvia tardefria",,"instagram.com/p/B0XGpZ0jXep/…","https://t.co/rDuF4LboeO","https://www.instagram.com/p/B0XGpZ0jXep/?igshid=1kqhdr3kw0v8k",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LeoLopez77/status/1154559306693394432","Leonardo Lopez","Mexico DF","La vida es una obra que no permite ensayos. Canta, ríe, baila, llora, vive intensamente antes de q el telón baje @Loquecallamoslm #ACTOR #Mexicano","https://t.co/7OPPKltoon",FALSE,893,359,10,5737,1239,2010-04-19 17:52:48,FALSE,"https://t.co/7OPPKltoon","http://Instagram.com/jleonlopez",,"https://pbs.twimg.com/profile_banners/134871329/1487003063","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1131714391248986112/SuLZi5mH_normal.jpg"
"x1057839172373897217","x1154455124976132101",2019-07-25 18:15:25,"MrCakesCali","FELIZ CUMPLEAÑOS SANTIAGO DE CALI 🎉🎊🎂
.
Como dice #nieves lo bueno de la vida es #calive 
.
#mrcakescali #café #bicicafe #bicicafé #coffeebike #coffeebikes #caneycali #caliescali #capuchino #frappe #capuccino… https://t.co/o7ZmUlCzfq","Instagram",233,,,,FALSE,FALSE,0,0,"nieves calive mrcakescali café bicicafe bicicafé coffeebike coffeebikes caneycali caliescali capuchino frappe capuccino",,"instagram.com/p/B0WXRLoj4f8/…","https://t.co/o7ZmUlCzfq","https://www.instagram.com/p/B0WXRLoj4f8/?igshid=162qxv410z6s6",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MrCakesCali/status/1154455124976132101","Mr Cakes","","",,FALSE,20,9,0,49,10,2018-11-01 03:38:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/1057839172373897217/1541477386",,"http://pbs.twimg.com/profile_images/1057841288370884608/uy5_McU0_normal.jpg"
"x1126461193441378305","x1153946834697670656",2019-07-24 08:35:39,"aprendelatteart","Nueva entrada en https://t.co/XN2Ku2gf8c, cómo preparar un capuchino

https://t.co/7ljtux8YpE

#latteart #cafe #espresso #barcelona #capuchino #cappuchino #cappuccino #cappuchinoart #homebarista  #baristaproblems #baristas #artelatte #artelatteando #artelatte☕☕ #artelate https://t.co/HOSGg8DuWk","Twitter Web App",271,,,,FALSE,FALSE,0,0,"latteart cafe espresso barcelona capuchino cappuchino cappuccino cappuchinoart homebarista baristaproblems baristas artelatte artelatteando artelatte artelate",,"aprendelatteart.com aprendelatteart.com/como-preparar-…","https://t.co/XN2Ku2gf8c https://t.co/7ljtux8YpE","http://www.aprendelatteart.com https://www.aprendelatteart.com/como-preparar-capuchino-en-casa","http://pbs.twimg.com/media/EAOkh34XsAY3ftv.jpg","https://t.co/HOSGg8DuWk","https://twitter.com/aprendelatteart/status/1153946834697670656/photo/1","photo","http://pbs.twimg.com/media/EAOkh34XsAY3ftv.jpg","https://t.co/HOSGg8DuWk","https://twitter.com/aprendelatteart/status/1153946834697670656/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aprendelatteart/status/1153946834697670656","AprendeLatteART","Barcelona, Spain","AprendeLatteART: Artículos y cursos para hacer Latte Art en casa","https://t.co/0DVdni0J6H",FALSE,8,42,0,21,16,2019-05-09 12:17:31,FALSE,"https://t.co/0DVdni0J6H","https://www.aprendelatteart.com",,"https://pbs.twimg.com/profile_banners/1126461193441378305/1557405065","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1126464654983741442/odHuHfsq_normal.png"
"x444142948","x1153836307526955008",2019-07-24 01:16:27,"montparnassemx","Pide un #Capuchino en paquete y acompáñalo con tu #Pastelito ideal https://t.co/E4TYH3z8Bo https://t.co/TYyov65bT2","Twitter for Android",90,,,,FALSE,FALSE,2,1,"Capuchino Pastelito",,"montparnasse.mx","https://t.co/E4TYH3z8Bo","http://www.montparnasse.mx","http://pbs.twimg.com/ext_tw_video_thumb/1153836191663480832/pu/img/YymJ7PrBRFzNWRCW.jpg","https://t.co/TYyov65bT2","https://twitter.com/montparnassemx/status/1153836307526955008/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1153836191663480832/pu/img/YymJ7PrBRFzNWRCW.jpg","https://t.co/TYyov65bT2","https://twitter.com/montparnassemx/status/1153836307526955008/video/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/montparnassemx/status/1153836307526955008","Pastelería Montparnasse","","Empresa familiar, mexicana fundada en 1981. Tenemos línea #sinazúcar. Tel. 5524994700 #Restaurante.Sucursales en #CDMX #Edomex #Pachuca #TizayucaHidalgo","https://t.co/QjQjmISDwK",FALSE,8417,139,32,14651,3838,2011-12-22 23:16:38,FALSE,"https://t.co/QjQjmISDwK","http://www.montparnasse.mx",,"https://pbs.twimg.com/profile_banners/444142948/1564406709","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/864173431398465536/iy8vMMr__normal.jpg"
"x64921655","x1153525369439318016",2019-07-23 04:40:54,"Dafne_Bar","Desaparezco un par de días y Pachón está sentido... Estos dos niños son mi vida entera!! LOS AMO #PACHÓN y #CAPUCHINO
.
.
.
.
.
.
.
.
.
.
.
.
#BulldogInglés #Schnauzer #InstaPets #DogLover #Bulldog #InstaDog #Pet… https://t.co/Wb5uiojooW","Instagram",237,,,,FALSE,FALSE,0,0,"PACHÓN CAPUCHINO BulldogInglés Schnauzer InstaPets DogLover Bulldog InstaDog Pet",,"instagram.com/p/B0PwdreDvmm/…","https://t.co/Wb5uiojooW","https://www.instagram.com/p/B0PwdreDvmm/?igshid=11r6bn034uh0y",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dafne_Bar/status/1153525369439318016","Dafne Barreda","México City","#Locutora fines de semana | Sábados 5pm @HagamosJ1470 | Domingos 1:00pm en @_BarraLibreFM 104.1FM | Orgullosa de ser parte de la familia TV Azteca | #LoveTacos","https://t.co/VnqsBhIB4J",FALSE,473,1532,2,5064,938,2009-08-12 03:23:52,FALSE,"https://t.co/VnqsBhIB4J","https://www.youtube.com/watch?v=Eswxeu4-CZ8",,"https://pbs.twimg.com/profile_banners/64921655/1512325146","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1153533272632299520/PoiujAfn_normal.jpg"
"x234456451","x1153465281940824064",2019-07-23 00:42:08,"MelSoto14","Pastel relleno de crema de capuchino, y decorado en crema Chantilly, hortensias y lirios 😍😍 #capuchino en Le Fondant Pastelería https://t.co/B2NP1id1cy","Instagram",151,,,,FALSE,FALSE,0,0,"capuchino",,"instagram.com/p/B0PVJBpn458/…","https://t.co/B2NP1id1cy","https://www.instagram.com/p/B0PVJBpn458/?igshid=1asgrrg6z6fmw",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/004ad1e2734fc1e3.json","Santo Domingo Este","Santo Domingo Este, Dominican Republic","city","Dominican Republic","DO","18.48626887 -69.85057533","-69.85057533 18.48626887","-69.8844597596896 -69.6891040806453 -69.6891040806453 -69.8844597596896 18.4534635404481 18.4534635404481 18.6012321621121 18.6012321621121","https://twitter.com/MelSoto14/status/1153465281940824064","Mel 💙💜🐿️","RD","Arquitecta 👷‍♀️, Pastelera 👩‍🍳, aprendiendo de F1 🏎️, Le Fondant Pastelería: cotizaciones 809-881-6283","https://t.co/n9uCVj5dBc",FALSE,2921,1055,16,274206,293,2011-01-05 18:13:27,FALSE,"https://t.co/n9uCVj5dBc","http://instagram.com/lefondantpasteleria",,"https://pbs.twimg.com/profile_banners/234456451/1391024176","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1152191128051093504/dqQ2FfDK_normal.jpg"
